,Warehouse,Order date,Delivery date,Customer,Zipcode
7271,Pittsburgh Mills,8/9/2022 10:46,8/12/2022 14:48,222000,15205
7272,Pittsburgh Mills,8/9/2022 10:46,8/12/2022 18:28,17538,15241
7273,McKees Rocks,8/9/2022 11:05,8/15/2022 13:09,182976,15044
7274,Pittsburgh Mills,8/9/2022 11:06,8/11/2022 16:14,143911,15227
7275,Washington,8/9/2022 11:08,8/15/2022 11:54,157028,15220
7276,Butler,8/9/2022 11:39,8/12/2022 11:41,169953,15213
7277,Pittsburgh Mills,8/9/2022 12:18,8/10/2022 16:59,32036,15207
7278,McKees Rocks,8/9/2022 12:18,8/15/2022 11:47,209113,15017
7279,McKees Rocks,8/9/2022 13:27,8/11/2022 13:10,226481,15228
7280,Washington,8/9/2022 13:28,8/11/2022 13:10,226481,15228
7281,Washington Big Box,8/9/2022 14:00,10/8/2022 20:11,68845,15044
7282,Washington Big Box,8/9/2022 14:59,8/11/2022 11:55,23451,15232
7283,Washington,8/9/2022 15:18,8/11/2022 11:56,23451,15232
7284,Beaver,8/9/2022 15:19,8/12/2022 11:54,23451,15232
7285,Pittsburgh Mills,8/9/2022 16:39,8/10/2022 12:55,12713,15116
7286,Washington Big Box,8/9/2022 16:44,8/10/2022 16:42,49260,15217
7287,Washington,8/9/2022 16:46,8/10/2022 16:44,49260,15217
7288,Beaver,8/9/2022 21:44,8/15/2022 11:55,192638,15243
7289,Beaver,8/9/2022 21:47,8/11/2022 15:58,226110,15143
7290,McKees Rocks,8/9/2022 22:15,8/11/2022 11:24,98640,15235
7291,McKees Rocks,8/9/2022 22:18,8/10/2022 14:26,31436,15217
7292,Washington,8/9/2022 22:26,8/16/2022 11:35,65699,15222
7293,McKees Rocks,8/9/2022 22:30,8/11/2022 15:47,63715,15102
7294,Washington,8/9/2022 22:34,8/11/2022 12:14,174696,15233
7295,Butler,8/9/2022 22:44,8/12/2022 14:07,175408,15143
7296,Butler,8/9/2022 22:50,8/12/2022 16:43,127790,15216
7297,Pittsburgh Mills,8/9/2022 23:35,8/11/2022 11:15,18127,15221
7298,Pittsburgh Mills,8/10/2022 1:34,8/16/2022 12:58,113032,15120
7299,Washington,8/10/2022 5:01,8/11/2022 17:59,213609,15235
7300,McKees Rocks,8/10/2022 5:31,8/12/2022 14:35,208932,15317
7301,Washington,8/10/2022 5:41,8/11/2022 11:04,210483,15221
7302,Butler,8/10/2022 6:02,8/12/2022 17:14,14443,15227
7303,Washington,8/10/2022 6:04,8/11/2022 16:56,186144,15237
7304,Butler,8/10/2022 6:05,8/12/2022 13:09,186144,15237
7305,McKees Rocks,8/10/2022 6:05,8/11/2022 16:36,14443,15227
7306,Mckees Rocks,8/10/2022 6:14,8/11/2022 17:53,55852,15235
7307,Washington,8/10/2022 6:28,8/11/2022 16:04,119846,15236
7308,Pittsburgh Mills,8/10/2022 6:55,8/11/2022 11:32,98234,15217
7309,Pittsburgh Mills,8/10/2022 7:20,8/12/2022 14:46,399,15317
7310,McKees Rocks,8/10/2022 7:28,8/10/2022 14:02,65699,15222
7311,Butler,8/10/2022 7:48,8/15/2022 12:11,157970,15228
7312,Washington,8/10/2022 7:57,8/11/2022 13:44,82118,15237
7313,Pittsburgh Mills,8/10/2022 9:00,8/11/2022 14:03,31939,15208
7314,Pittsburgh Mills,8/10/2022 9:22,8/12/2022 18:43,45903,15241
7315,Pittsburgh Mills,8/10/2022 9:31,8/12/2022 17:24,228034,15227
7316,Butler,8/10/2022 9:39,8/16/2022 11:43,2817,15241
7317,Washington,8/10/2022 9:40,8/16/2022 11:46,2817,15241
7318,McKees Rocks,8/10/2022 9:41,8/16/2022 11:45,2817,15241
7319,Washington Big Box,8/10/2022 9:51,8/12/2022 13:45,47136,15237
7320,Washington,8/10/2022 10:23,8/16/2022 14:35,16332,15317
7321,Pittsburgh Mills,8/10/2022 11:58,8/11/2022 14:29,49260,15217
7322,McKees Rocks,8/10/2022 12:08,8/11/2022 13:18,201284,15212
7323,McKees Rocks,8/10/2022 12:42,8/12/2022 14:21,51820,15057
7324,Beaver,8/10/2022 14:14,8/11/2022 17:19,198263,15209
7325,Washington,8/10/2022 15:18,8/12/2022 12:45,159565,15215
7326,Butler,8/10/2022 16:20,8/15/2022 9:56,180236,15106
7327,Butler,8/10/2022 16:37,8/12/2022 19:10,11658,15129
7328,Butler,8/10/2022 21:42,8/16/2022 15:08,53268,15102
7329,Pittsburgh Mills,8/10/2022 21:42,8/16/2022 15:09,53268,15102
7330,Butler,8/10/2022 21:58,8/12/2022 15:49,172940,15212
7331,Washington,8/10/2022 22:00,8/12/2022 14:21,51820,15057
7332,Washington,8/10/2022 22:03,8/12/2022 9:56,229199,15235
7333,McKees Rocks,8/10/2022 22:05,8/12/2022 9:40,98640,15235
7334,Butler,8/10/2022 22:05,8/16/2022 16:58,195893,15143
7335,Butler,8/10/2022 22:06,8/12/2022 9:41,98640,15235
7336,Pittsburgh Mills,8/10/2022 22:09,8/12/2022 12:16,188175,15201
7337,Butler,8/10/2022 22:14,8/12/2022 11:54,23451,15232
7338,Pittsburgh Mills,8/10/2022 22:17,8/12/2022 16:10,76372,15205
7339,Pittsburgh Mills,8/10/2022 22:41,8/12/2022 14:22,51820,15057
7340,Beaver,8/10/2022 23:31,8/16/2022 15:32,24342,15237
7341,Butler,8/10/2022 23:32,8/12/2022 16:14,139691,15205
7342,Beaver,8/11/2022 1:30,8/12/2022 14:35,208932,15317
7343,Pittsburgh Mills,8/11/2022 4:37,8/12/2022 19:31,101049,15236
7344,Pittsburgh Mills,8/11/2022 5:24,8/15/2022 12:05,40423,15220
7345,Beaver,8/11/2022 5:45,8/12/2022 13:09,186144,15237
7346,Pittsburgh Mills,8/11/2022 6:26,8/16/2022 13:17,175408,15143
7347,Beaver,8/11/2022 6:28,8/12/2022 17:04,116422,15301
7348,Butler,8/11/2022 6:29,8/12/2022 15:33,228671,15301
7349,McKees Rocks,8/11/2022 7:30,8/11/2022 16:15,168294,15143
7350,Washington,8/11/2022 7:36,8/11/2022 16:36,14443,15227
7351,Butler,8/11/2022 7:38,8/12/2022 12:03,137482,15224
7352,Butler,8/11/2022 7:39,8/12/2022 12:15,188175,15201
7353,Pittsburgh Mills,8/11/2022 7:43,8/12/2022 16:22,184809,15205
7354,Butler,8/11/2022 8:52,8/16/2022 12:04,224901,15203
7355,Pittsburgh Mills,8/11/2022 9:03,8/16/2022 10:03,18127,15221
7356,Pittsburgh Mills,8/11/2022 9:06,8/12/2022 18:12,124728,15055
7357,Beaver,8/11/2022 9:08,8/17/2022 12:42,1882,15235
7358,Pittsburgh Mills,8/11/2022 9:49,8/16/2022 15:29,119846,15236
7359,Washington,8/11/2022 9:55,8/17/2022 11:36,11658,15129
7360,Pittsburgh Mills,8/11/2022 10:09,8/12/2022 12:53,49260,15217
7361,McKees Rocks,8/11/2022 10:34,8/12/2022 17:13,14443,15227
7362,Pittsburgh Mills,8/11/2022 10:38,8/16/2022 12:41,228266,15317
7363,Pittsburgh Mills,8/11/2022 10:42,8/15/2022 12:46,182414,15236
7364,Pittsburgh Mills,8/11/2022 10:58,8/15/2022 11:54,157028,15220
7365,Pittsburgh Mills,8/11/2022 12:53,8/17/2022 12:02,39761,15057
7366,Washington,8/11/2022 12:55,8/16/2022 12:50,173301,15120
7367,Pittsburgh Mills,8/11/2022 13:36,8/12/2022 14:02,227622,15057
7368,Washington,8/11/2022 17:50,8/15/2022 12:06,54673,15243
7369,Beaver,8/11/2022 21:39,8/17/2022 11:07,73025,15234
7370,Pittsburgh Mills,8/11/2022 22:05,8/15/2022 12:37,73025,15234
7371,Pittsburgh Mills,8/11/2022 22:26,8/15/2022 11:42,213153,15220
7372,Butler,8/11/2022 22:29,8/16/2022 12:19,7417,15210
7373,Washington Big Box,8/11/2022 22:38,8/15/2022 12:40,188175,15201
7374,Pittsburgh Mills,8/11/2022 22:38,8/16/2022 13:17,175408,15143
7375,Washington,8/11/2022 22:39,8/16/2022 13:16,175408,15143
7376,Butler,8/11/2022 22:40,8/16/2022 13:18,175408,15143
7378,Washington,8/11/2022 22:44,8/15/2022 13:20,223623,15044
7379,Washington,8/11/2022 22:48,8/16/2022 11:23,2956,15241
7380,Washington,8/11/2022 23:24,8/15/2022 12:12,142762,15205
7381,Butler,8/11/2022 23:27,8/17/2022 12:02,28669,15236
7382,Washington,8/11/2022 23:52,8/15/2022 10:26,89036,15317
7383,McKees Rocks,8/11/2022 23:53,8/15/2022 10:26,89036,15317
7384,Butler,8/12/2022 6:03,8/16/2022 15:08,40423,15220
7385,Washington,8/12/2022 6:20,8/16/2022 11:29,9000,15241
7386,Butler,8/12/2022 6:26,8/16/2022 10:40,167863,15216
7387,Washington,8/12/2022 6:35,8/16/2022 14:55,63715,15102
7388,Pittsburgh Mills,8/12/2022 6:39,8/16/2022 13:39,3567,15301
7389,Pittsburgh Mills,8/12/2022 6:42,8/16/2022 10:14,90957,15221
7390,Washington,8/12/2022 6:44,8/15/2022 11:12,148327,15207
7391,Pittsburgh Mills,8/12/2022 7:15,8/15/2022 13:30,142300,15210
7392,Pittsburgh Mills,8/12/2022 7:18,8/16/2022 12:30,14443,15227
7393,Butler,8/12/2022 7:18,8/16/2022 12:31,14443,15227
7394,Washington,8/12/2022 8:09,8/16/2022 12:04,12680,15317
7395,Butler,8/12/2022 8:14,8/16/2022 12:57,113032,15120
7396,Pittsburgh Mills,8/12/2022 8:21,8/16/2022 13:37,92121,15217
7397,Washington,8/12/2022 9:19,8/15/2022 12:00,199416,15243
7398,Pittsburgh Mills,8/12/2022 9:28,8/19/2022 14:50,168294,15143
7399,Butler,8/12/2022 9:37,8/16/2022 13:01,1485,15317
7400,Washington,8/12/2022 9:38,8/16/2022 13:04,1485,15317
7401,McKees Rocks,8/12/2022 9:39,8/16/2022 13:02,1485,15317
7402,Butler,8/12/2022 10:50,8/16/2022 15:36,154506,15227
7403,Butler,8/12/2022 11:40,8/16/2022 15:43,141527,15236
7404,Washington Big Box,8/12/2022 11:43,8/15/2022 13:18,223258,15210
7405,McKees Rocks,8/12/2022 12:30,8/16/2022 15:58,222425,15227
7406,Pittsburgh Mills,8/12/2022 13:32,8/17/2022 12:42,1882,15235
7407,Butler,8/12/2022 14:01,8/16/2022 9:48,224205,15218
7408,Butler,8/12/2022 14:09,8/16/2022 9:48,223149,15218
7409,Butler,8/12/2022 19:37,8/15/2022 15:32,9620,15101
7410,Pittsburgh Mills,8/12/2022 20:55,8/16/2022 15:20,193926,15143
7411,Pittsburgh Mills,8/12/2022 22:05,8/17/2022 11:41,8604,15057
7412,Beaver,8/12/2022 22:24,8/18/2022 15:37,2956,15241
7413,Butler,8/12/2022 22:31,8/15/2022 15:30,107026,15101
7414,Pittsburgh Mills,8/12/2022 22:35,8/16/2022 15:05,220305,15237
7415,Butler,8/12/2022 22:46,8/16/2022 10:59,194776,15216
7416,Washington,8/13/2022 0:04,8/16/2022 16:58,195893,15143
7417,Beaver,8/13/2022 0:04,8/16/2022 16:59,195893,15143
7418,Washington,8/13/2022 4:53,8/16/2022 10:04,99368,15221
7419,Washington,8/13/2022 6:32,8/16/2022 13:16,175408,15143
7420,Pittsburgh Mills,8/13/2022 6:33,8/16/2022 13:17,175408,15143
7421,McKees Rocks,8/13/2022 6:33,8/16/2022 13:18,175408,15143
7422,Butler,8/13/2022 6:34,8/16/2022 13:18,175408,15143
7423,Butler,8/13/2022 7:11,8/16/2022 10:46,186144,15237
7424,Washington Big Box,8/13/2022 8:25,8/15/2022 13:23,37732,15210
7425,Pittsburgh Mills,8/13/2022 8:33,8/16/2022 10:39,43669,15237
7426,Pittsburgh Mills,8/13/2022 8:51,8/16/2022 13:38,3567,15301
7427,Butler,8/13/2022 8:57,8/23/2022 16:02,54801,15106
7428,McKees Rocks,8/13/2022 9:06,8/16/2022 15:54,52221,15227
7429,Washington,8/13/2022 9:07,8/16/2022 12:14,564,15317
7430,Pittsburgh Mills,8/13/2022 9:08,8/16/2022 12:15,564,15317
7431,Washington,8/13/2022 9:27,8/16/2022 12:53,166869,15237
7432,Pittsburgh Mills,8/13/2022 9:27,8/19/2022 15:43,166869,15237
7433,Pittsburgh Mills,8/13/2022 9:35,8/17/2022 12:37,54521,15106
7434,Washington,8/13/2022 9:37,8/17/2022 12:36,54521,15106
7435,Washington,8/13/2022 10:02,8/15/2022 12:45,182414,15236
7436,Butler,8/13/2022 10:03,8/16/2022 11:45,2817,15241
7437,Washington,8/13/2022 10:03,8/16/2022 11:46,2817,15241
7438,Washington Big Box,8/13/2022 10:23,8/16/2022 17:09,224992,15143
7439,Butler,8/13/2022 10:43,8/16/2022 15:23,108743,15236
7440,Washington,8/13/2022 10:44,8/16/2022 15:23,108743,15236
7441,Washington,8/13/2022 11:37,8/15/2022 12:19,39417,15228
7442,Pittsburgh Mills,8/13/2022 12:19,8/16/2022 11:10,157974,15228
7443,Butler,8/13/2022 13:01,8/16/2022 10:32,15619,15216
7444,Pittsburgh Mills,8/13/2022 13:01,8/17/2022 11:56,24151,15236
7445,Washington,8/13/2022 14:03,8/16/2022 13:46,1132,15217
7446,Pittsburgh Mills,8/13/2022 14:05,8/16/2022 13:47,1132,15217
7447,Washington Big Box,8/13/2022 15:41,8/15/2022 11:48,209113,15017
7448,Washington,8/13/2022 17:29,8/17/2022 11:47,146545,15236
7449,Butler,8/13/2022 23:30,8/16/2022 11:25,79926,15201
7450,Pittsburgh Mills,8/14/2022 6:52,8/16/2022 15:08,40423,15220
7451,Butler,8/14/2022 6:53,8/16/2022 15:08,40423,15220
7452,Butler,8/14/2022 9:25,8/16/2022 13:26,17132,15301
7453,Washington Big Box,8/14/2022 9:46,8/15/2022 13:00,183567,15227
7454,Washington,8/14/2022 9:50,8/16/2022 11:05,11456,15209
7455,Pittsburgh Mills,8/14/2022 14:36,8/16/2022 10:34,15619,15216
7456,Washington,8/14/2022 16:14,8/16/2022 10:47,13544,15220
7457,Washington,8/14/2022 19:09,8/16/2022 10:17,230810,15216
7458,Butler,8/14/2022 20:57,8/16/2022 10:01,18127,15221
7459,Pittsburgh Mills,8/15/2022 8:22,8/19/2022 12:38,227895,15044
7460,Washington,8/15/2022 12:27,8/17/2022 12:32,224901,15203
7461,Washington,8/15/2022 13:08,8/18/2022 12:19,11396,15220
7462,Butler,8/15/2022 13:09,8/18/2022 12:18,11396,15220
7463,Washington,8/15/2022 13:50,8/17/2022 11:34,67838,15057
7465,Butler,8/15/2022 17:35,8/18/2022 9:39,15030,15220
7466,Butler,8/15/2022 17:39,8/18/2022 10:17,33781,15234
7467,McKees Rocks,8/15/2022 17:41,8/17/2022 11:16,33781,15234
7468,Washington,8/15/2022 17:42,8/17/2022 11:17,33781,15234
7469,Washington,8/15/2022 18:17,8/16/2022 15:14,57896,15102
7470,Pittsburgh Mills,8/15/2022 19:40,8/18/2022 10:25,119846,15236
7471,Beaver,8/15/2022 21:16,8/17/2022 11:19,124728,15055
7472,Butler,8/15/2022 21:33,8/18/2022 11:30,76891,15243
7473,Beaver,8/15/2022 21:34,8/17/2022 8:39,23451,15232
7474,Pittsburgh Mills,8/15/2022 21:38,8/17/2022 15:17,24342,15237
7475,Pittsburgh Mills,8/15/2022 22:06,8/23/2022 14:10,227505,15367
7476,McKees Rocks,8/15/2022 22:10,8/17/2022 9:08,17362,15237
7477,Butler,8/15/2022 22:26,8/18/2022 15:37,2956,15241
7478,Beaver,8/15/2022 22:37,8/23/2022 13:58,2303,15367
7479,Pittsburgh Mills,8/15/2022 23:09,8/18/2022 15:06,564,15317
7480,Beaver,8/16/2022 5:28,8/17/2022 13:28,40423,15220
7481,Pittsburgh Mills,8/16/2022 5:29,8/18/2022 11:48,40423,15220
7482,Washington Big Box,8/16/2022 5:29,8/17/2022 13:26,40423,15220
7483,Butler,8/16/2022 5:29,8/18/2022 11:43,40423,15220
7484,Pittsburgh Mills,8/16/2022 6:11,8/18/2022 11:27,99368,15221
7485,Butler,8/16/2022 6:17,8/18/2022 10:05,175408,15143
7486,Washington Big Box,8/16/2022 6:45,8/17/2022 12:20,14443,15227
7487,McKees Rocks,8/16/2022 6:48,8/18/2022 11:03,106228,15237
7488,Pittsburgh Mills,8/16/2022 7:23,8/19/2022 9:49,126715,15207
7489,Butler,8/16/2022 7:45,8/18/2022 11:26,18127,15221
7490,Pittsburgh Mills,8/16/2022 7:45,8/19/2022 13:55,30707,15090
7491,Washington,8/16/2022 9:37,8/18/2022 13:13,136760,15342
7492,Pittsburgh Mills,8/16/2022 9:38,8/18/2022 13:13,136760,15342
7493,Pittsburgh Mills,8/16/2022 10:07,8/17/2022 13:07,40658,15219
7494,Washington,8/16/2022 10:29,8/18/2022 11:36,223149,15218
7495,Butler,8/16/2022 10:30,8/18/2022 11:37,223149,15218
7496,Beaver,8/16/2022 10:38,8/18/2022 12:19,233970,15017
7497,Pittsburgh Mills,8/16/2022 11:32,8/19/2022 10:07,224901,15203
7498,Washington,8/16/2022 11:37,8/19/2022 12:16,131825,15044
7499,Pittsburgh Mills,8/16/2022 11:49,8/17/2022 15:35,119778,15214
7500,Washington Big Box,8/16/2022 11:50,8/17/2022 15:33,119778,15214
7501,Pittsburgh Mills,8/16/2022 11:53,8/17/2022 12:15,149751,15239
7502,Beaver,8/16/2022 12:36,8/18/2022 12:48,8415,15317
7503,Washington Big Box,8/16/2022 14:10,8/17/2022 15:50,2374,15212
7504,Beaver,8/16/2022 14:11,8/18/2022 11:24,2374,15212
7505,Washington,8/16/2022 14:51,8/18/2022 9:27,222390,15106
7506,Washington,8/16/2022 14:52,8/18/2022 15:46,112469,15102
7507,Pittsburgh Mills,8/16/2022 17:24,8/17/2022 13:23,230810,15216
7508,Butler,8/16/2022 17:58,8/18/2022 11:16,54673,15243
7509,Pittsburgh Mills,8/16/2022 17:59,8/18/2022 11:14,54673,15243
7510,Pittsburgh Mills,8/16/2022 21:33,8/18/2022 13:06,224384,15235
7511,Beaver,8/16/2022 21:51,8/18/2022 10:37,151458,15236
7512,Beaver,8/16/2022 21:59,8/18/2022 11:25,192638,15243
7513,Beaver,8/16/2022 21:59,8/18/2022 11:16,179623,15221
7514,Washington,8/16/2022 22:07,8/18/2022 9:57,184734,15226
7515,Pittsburgh Mills,8/16/2022 22:07,8/18/2022 9:56,184734,15226
7516,Beaver,8/16/2022 22:07,8/18/2022 11:54,91505,15205
7517,Pittsburgh Mills,8/16/2022 22:13,8/18/2022 9:49,23907,15216
7518,McKees Rocks,8/16/2022 22:13,8/18/2022 11:17,179623,15221
7519,Pittsburgh Mills,8/16/2022 22:27,8/17/2022 12:17,228462,15239
7520,Pittsburgh Mills,8/16/2022 23:06,8/19/2022 14:26,52785,15237
7521,Butler,8/16/2022 23:09,8/18/2022 12:53,29206,15317
7522,Beaver,8/16/2022 23:44,8/19/2022 14:58,149845,15143
7523,Pittsburgh Mills,8/16/2022 23:47,8/18/2022 8:45,204050,15232
7524,Washington Big Box,8/16/2022 23:52,8/18/2022 15:05,564,15317
7525,Beaver,8/17/2022 0:39,8/18/2022 12:10,124728,15055
7526,Pittsburgh Mills,8/17/2022 0:41,8/18/2022 12:10,124728,15055
7527,Beaver,8/17/2022 0:50,8/18/2022 11:26,99368,15221
7528,Pittsburgh Mills,8/17/2022 2:21,8/18/2022 11:50,104347,15241
7529,McKees Rocks,8/17/2022 3:54,8/18/2022 12:38,208932,15317
7530,Washington,8/17/2022 4:04,8/19/2022 12:28,223623,15044
7531,Washington,8/17/2022 6:15,8/18/2022 10:04,175408,15143
7532,Butler,8/17/2022 6:15,8/18/2022 10:05,175408,15143
7533,Beaver,8/17/2022 6:23,8/18/2022 11:42,40423,15220
7534,Butler,8/17/2022 6:23,8/18/2022 11:45,40423,15220
7535,Beaver,8/17/2022 6:25,8/18/2022 10:44,234263,15209
7536,Pittsburgh Mills,8/17/2022 6:40,8/18/2022 15:19,45330,15317
7537,Pittsburgh Mills,8/17/2022 7:32,8/22/2022 10:51,2817,15241
7538,Butler,8/17/2022 7:33,8/22/2022 10:51,2817,15241
7539,Washington,8/17/2022 7:33,8/22/2022 10:53,2817,15241
7540,Butler,8/17/2022 7:35,8/18/2022 10:07,98934,15228
7541,Washington,8/17/2022 7:36,8/18/2022 9:18,220585,15106
7542,Washington,8/17/2022 7:44,8/23/2022 15:32,16013,15057
7543,Pittsburgh Mills,8/17/2022 7:55,8/17/2022 17:16,23210,15120
7544,Washington,8/17/2022 8:00,8/17/2022 15:34,119778,15214
7545,Washington,8/17/2022 8:20,8/23/2022 14:02,98640,15235
7546,Butler,8/17/2022 8:33,8/23/2022 11:50,124728,15055
7547,Washington Big Box,8/17/2022 8:37,8/18/2022 16:32,14443,15227
7548,Pittsburgh Mills,8/17/2022 8:49,8/23/2022 14:19,210483,15221
7549,Butler,8/17/2022 9:03,8/24/2022 13:02,52889,15044
7550,McKees Rocks,8/17/2022 9:04,8/19/2022 12:50,52889,15044
7551,Washington Big Box,8/17/2022 10:00,8/18/2022 15:57,63928,15102
7552,Butler,8/17/2022 10:02,8/23/2022 9:19,198832,15203
7553,Washington,8/17/2022 10:40,8/19/2022 15:34,230364,15237
7554,Washington,8/17/2022 10:52,8/19/2022 12:07,120804,15044
7555,Washington,8/17/2022 10:57,8/18/2022 14:43,10013,15317
7556,Washington Big Box,8/17/2022 11:07,8/18/2022 14:39,225894,15317
7557,Butler,8/17/2022 11:15,8/24/2022 12:52,155930,15237
7558,Butler,8/17/2022 11:57,8/29/2022 10:02,11396,15220
7559,McKees Rocks,8/17/2022 12:03,8/19/2022 14:07,233162,15237
7560,Washington Big Box,8/17/2022 12:22,8/19/2022 15:20,47136,15237
7561,Washington,8/17/2022 13:08,8/23/2022 16:36,142762,15205
7562,Butler,8/17/2022 14:48,8/23/2022 12:33,142718,15236
7563,Pittsburgh Mills,8/17/2022 16:50,8/22/2022 9:12,98234,15217
7564,Pittsburgh Mills,8/17/2022 17:31,8/23/2022 14:32,187285,15317
7565,Washington,8/17/2022 17:49,8/19/2022 12:36,205068,15224
7566,McKees Rocks,8/17/2022 18:20,8/22/2022 10:19,230810,15216
7567,Pittsburgh Mills,8/17/2022 21:52,8/23/2022 14:19,176385,15342
7568,Washington,8/17/2022 22:01,8/19/2022 16:12,175023,15212
7569,Pittsburgh Mills,8/17/2022 22:03,8/22/2022 9:30,65699,15222
7570,Pittsburgh Mills,8/17/2022 22:15,8/22/2022 11:47,14443,15227
7571,McKees Rocks,8/17/2022 22:23,8/18/2022 13:16,176385,15342
7572,Washington,8/17/2022 22:32,8/19/2022 13:04,190932,15044
7573,Pittsburgh Mills,8/17/2022 23:09,8/22/2022 10:18,230810,15216
7574,Washington,8/17/2022 23:23,8/23/2022 11:49,124728,15055
7575,Washington,8/17/2022 23:26,8/22/2022 15:56,202234,15221
7576,Washington,8/17/2022 23:31,8/22/2022 13:25,172504,15017
7577,Pittsburgh Mills,8/17/2022 23:32,8/22/2022 15:59,202234,15221
7578,McKees Rocks,8/18/2022 0:32,8/18/2022 10:47,18276,15212
7580,Washington,8/18/2022 3:24,8/22/2022 11:00,234674,15234
7581,McKees Rocks,8/18/2022 4:57,8/23/2022 14:32,87400,15102
7582,Washington Big Box,8/18/2022 5:36,8/23/2022 13:49,233438,15367
7583,Pittsburgh Mills,8/18/2022 6:28,8/19/2022 12:30,23451,15232
7584,Pittsburgh Mills,8/18/2022 6:49,8/22/2022 11:01,175408,15143
7585,Pittsburgh Mills,8/18/2022 7:00,8/22/2022 11:34,204352,15237
7586,McKees Rocks,8/18/2022 7:05,8/22/2022 10:51,2817,15241
7587,Pittsburgh Mills,8/18/2022 7:06,8/22/2022 10:52,2817,15241
7588,Washington,8/18/2022 7:06,8/22/2022 10:54,2817,15241
7589,Butler,8/18/2022 7:06,8/24/2022 14:15,2817,15241
7590,Butler,8/18/2022 7:38,8/23/2022 15:15,98234,15217
7591,Washington Big Box,8/18/2022 8:05,8/22/2022 11:18,230364,15237
7592,Pittsburgh Mills,8/18/2022 8:07,8/22/2022 11:08,8240,15317
7593,Washington,8/18/2022 8:47,8/23/2022 14:40,2715,15317
7594,Washington,8/18/2022 9:02,8/23/2022 10:32,184734,15226
7595,McKees Rocks,8/18/2022 9:03,8/23/2022 10:36,184734,15226
7596,Pittsburgh Mills,8/18/2022 9:04,8/19/2022 17:09,168033,15301
7597,Pittsburgh Mills,8/18/2022 9:11,8/22/2022 11:23,159369,15236
7598,Washington,8/18/2022 10:32,8/22/2022 10:06,65176,15216
7599,Washington,8/18/2022 11:49,8/22/2022 11:48,108193,15237
7600,Washington,8/18/2022 12:01,8/23/2022 14:19,176385,15342
7601,Washington Big Box,8/18/2022 12:18,8/22/2022 9:48,49260,15217
7602,Washington,8/18/2022 12:18,8/22/2022 9:38,49260,15217
7603,Washington,8/18/2022 13:00,8/22/2022 11:54,183504,15236
7604,Pittsburgh Mills,8/18/2022 14:08,8/19/2022 14:17,155930,15237
7605,Washington,8/18/2022 14:55,8/22/2022 11:06,7499,15234
7606,McKees Rocks,8/18/2022 21:14,8/22/2022 13:52,156186,15090
7607,Washington Big Box,8/18/2022 21:19,8/22/2022 10:45,6155,15143
7608,Butler,8/18/2022 21:31,8/23/2022 13:23,75005,15129
7609,Washington,8/18/2022 21:46,8/23/2022 14:46,222747,15102
7610,Pittsburgh Mills,8/18/2022 22:21,8/19/2022 13:34,68845,15044
7611,Washington,8/18/2022 22:46,8/23/2022 13:03,110854,15236
7612,Washington,8/18/2022 22:50,8/22/2022 10:42,15776,15227
7613,Beaver,8/18/2022 22:50,8/23/2022 10:33,184734,15226
7614,McKees Rocks,8/18/2022 22:50,8/22/2022 10:40,15776,15227
7615,Washington,8/18/2022 22:50,8/23/2022 12:27,564,15317
7616,Butler,8/18/2022 22:51,8/23/2022 12:27,564,15317
7617,Washington,8/18/2022 22:57,8/22/2022 11:24,159369,15236
7618,Beaver,8/18/2022 23:06,8/23/2022 13:00,236605,15236
7619,Butler,8/18/2022 23:26,8/23/2022 14:01,98640,15235
7620,McKees Rocks,8/18/2022 23:54,8/23/2022 14:33,87400,15102
7621,Beaver,8/19/2022 6:14,8/23/2022 14:56,207438,15317
7622,Washington,8/19/2022 6:19,8/23/2022 14:56,207438,15317
7623,Pittsburgh Mills,8/19/2022 6:33,8/24/2022 14:22,2817,15241
7624,Washington,8/19/2022 6:36,8/22/2022 10:50,2817,15241
7625,Butler,8/19/2022 6:36,8/24/2022 14:15,2817,15241
7626,Washington,8/19/2022 6:52,8/23/2022 9:28,234993,15203
7627,Washington,8/19/2022 6:53,8/22/2022 11:08,8240,15317
7628,Pittsburgh Mills,8/19/2022 7:11,8/22/2022 10:49,141527,15236
7629,McKees Rocks,8/19/2022 7:26,8/22/2022 11:47,14443,15227
7630,Beaver,8/19/2022 7:54,8/23/2022 10:24,41508,15228
7631,Beaver,8/19/2022 7:55,8/22/2022 14:18,220305,15237
7632,Washington,8/19/2022 8:12,8/24/2022 8:42,235743,15212
7633,Butler,8/19/2022 8:22,8/23/2022 14:21,210483,15221
7634,Washington,8/19/2022 8:26,8/24/2022 13:06,195845,15237
7635,McKees Rocks,8/19/2022 8:28,8/24/2022 13:04,195845,15237
7636,Pittsburgh Mills,8/19/2022 8:32,8/23/2022 13:42,78432,15235
7637,Washington,8/19/2022 8:48,8/23/2022 15:59,225651,15106
7638,Washington Big Box,8/19/2022 9:07,8/22/2022 13:37,6109,15243
